order_id,pincode,district,state,city_tier,payment_mode,order_value,product_category,is_first_order,device_type,order_hour,address_char_length,has_landmark_keyword,estimated_delivery_days,zone_complexity,returned
54d11f3e-7c50-4cdb-a197-947c02046037,380247,Surat,Gujarat,1,prepaid,754.47,electronics,True,desktop,11,26,False,2,low,1
5cea3ce2-a038-40a9-9c0e-b76f26e3dd66,122829,Haryana District,Haryana,1,prepaid,623.27,other,False,desktop,21,35,False,3,low,0
0eb20a49-7d17-4826-a067-1ab7eb7cdac5,758509,Berhampur,Odisha,3,COD,451.02,grocery,False,mobile,20,49,True,7,medium,0
cb6ca22f-73be-439f-a94e-38b5ea1357f4,716771,Kolkata,West Bengal,3,COD,1352.85,electronics,False,desktop,18,32,True,7,low,0
5e7a0a9b-4200-4366-92e5-eb97a98d24f2,560116,Mangalore,Karnataka,1,COD,658.36,apparel,False,desktop,15,43,False,2,low,0
4e98a6cd-f73d-46de-bb0c-29dd9046ea6a,781920,Assam District,Assam,2,COD,617.51,electronics,False,mobile,19,33,True,3,high,1
2996e607-855d-45f1-8df8-01bcbf5f018d,620121,Tiruchirappalli,Tamil Nadu,2,prepaid,445.63,apparel,False,desktop,14,47,True,6,low,0
d4bde07f-627a-4113-a773-b3dad62c076f,560581,Belgaum,Karnataka,1,prepaid,933.23,electronics,False,mobile,23,37,False,1,low,0
8f06c1c6-7d5e-414c-addf-04c4ad71e276,834809,Jharkhand District,Jharkhand,2,prepaid,359.61,electronics,False,mobile,19,45,True,3,medium,0
ceaa1637-95e0-458f-99e6-4c9d24d9284c,122345,Haryana District,Haryana,1,prepaid,873.24,apparel,False,mobile,22,35,False,1,low,0
fc642897-d306-46d8-bf33-6ee2f85e9242,560988,Bengaluru Urban,Karnataka,1,prepaid,349.74,grocery,True,mobile,20,26,False,3,low,1
12c19e08-b6ca-4b8b-96a7-7da738f88291,461652,Bhopal,Madhya Pradesh,3,COD,1460.76,apparel,False,mobile,8,31,True,6,low,0
660c7897-507d-4673-ab6f-62ded7dd6266,560889,Belgaum,Karnataka,1,COD,479.89,apparel,False,mobile,15,38,False,3,low,1
3e36f1d5-f63c-489f-bae4-61200d373479,560116,Mangalore,Karnataka,1,COD,490.3,electronics,True,desktop,14,43,False,2,low,0
273b5817-db20-430b-a357-e555dd69b6b5,607811,Madurai,Tamil Nadu,3,COD,895.46,apparel,True,mobile,23,28,True,7,low,0
e29512a5-4325-432e-bda3-54c0f4e71c3b,302729,Jodhpur,Rajasthan,2,COD,230.83,apparel,True,mobile,19,48,True,6,low,0
690002ba-aa18-40c9-93e9-195a490e8191,241386,Kanpur,Uttar Pradesh,3,COD,1091.05,electronics,True,mobile,9,30,True,6,low,1
1481d5fe-52e4-4f8d-a830-1929bc4dc92a,361558,Rajkot,Gujarat,3,prepaid,834.77,other,True,mobile,22,27,True,6,low,1
a07f2572-b64a-4119-98c0-83af28db605b,411819,Solapur,Maharashtra,1,prepaid,522.61,electronics,False,mobile,9,46,False,1,low,0
a9395940-b56f-4048-a253-d75161dc2a76,524524,Guntur,Andhra Pradesh,2,prepaid,653.7,apparel,True,mobile,12,31,True,5,low,0
4b40bf45-eeb1-4393-b7c0-007159d764f0,413633,Pune,Maharashtra,2,COD,1075.36,apparel,False,mobile,11,34,True,3,low,0
a9705f33-1be9-4704-97d0-a2bba0639315,121719,Haryana District,Haryana,1,prepaid,1004.57,apparel,True,mobile,9,38,False,1,low,0
5cdbde8d-d369-4e19-8c0b-fe6ddccdfe14,327220,Jodhpur,Rajasthan,3,COD,1202.15,electronics,True,mobile,21,23,True,6,low,0
52c4b22c-55f3-43fe-9dc7-56776bc15113,751004,Rourkela,Odisha,2,prepaid,1185.53,other,True,mobile,17,26,True,5,medium,1
c5c835b1-0e38-4b5b-80ab-ad8a0105552e,475798,Jabalpur,Madhya Pradesh,3,prepaid,719.78,apparel,False,mobile,15,50,True,6,low,0
9034d960-3ddc-4edb-91d7-a03b0944a5ae,530095,Guntur,Andhra Pradesh,2,prepaid,1131.27,other,False,mobile,13,51,True,5,low,0
b8a257d4-dfdd-4dad-abfa-cb4d090de3e4,395988,Rajkot,Gujarat,2,COD,514.4,apparel,True,mobile,17,27,True,6,low,0
045d58f8-1723-45f1-bd93-7eceb58e8a16,127581,Haryana District,Haryana,3,prepaid,518.95,apparel,True,desktop,21,30,True,6,low,0
474b4cff-41fe-4590-b3b6-6dd708e8eca0,624615,Salem,Tamil Nadu,3,COD,1883.82,other,True,mobile,14,21,True,6,low,0
80980a58-0a53-438c-bcc2-9a303d132810,125047,Haryana District,Haryana,3,COD,204.21,grocery,True,mobile,8,24,True,7,low,1
2e4069f2-b475-4fd2-92c5-09d2f4a0aef1,122345,Haryana District,Haryana,1,prepaid,1472.81,apparel,True,desktop,17,24,False,3,low,0
7e11d65c-b6bf-4273-b3d6-6be3eea3205d,185451,Jammu and Kashmir District,Jammu and Kashmir,3,prepaid,311.04,grocery,False,mobile,19,24,True,5,high,0
e211404b-53c1-4e87-86b9-52af16546206,526182,Visakhapatnam,Andhra Pradesh,3,COD,1238.38,other,False,mobile,20,49,True,5,low,0
961c3622-c671-4dda-9f7f-b900633f4ce0,248971,Meerut,Uttar Pradesh,2,prepaid,312.61,grocery,False,mobile,10,13,True,3,low,0
58b34871-3464-4fbd-83b0-c5bbdb6afa20,250106,Uttarakhand District,Uttarakhand,2,COD,383.38,apparel,True,mobile,19,48,True,5,medium,1
6fbc7d81-15bf-457a-8fc5-1d985c3f8553,110026,South Delhi,Delhi,1,prepaid,1553.23,grocery,False,desktop,17,38,False,1,low,0
970eaf1a-7bcf-4721-932e-c40eb3e7a8fc,674189,Thiruvananthapuram,Kerala,3,prepaid,1209.99,electronics,False,desktop,23,25,True,7,low,0
2d51d318-4b3f-4072-be66-5d8a6a20943b,500933,Vijayawada,Andhra Pradesh,1,prepaid,1136.46,apparel,True,desktop,11,37,False,2,low,0
48f6f150-5baf-4175-899c-ce3e0cee011b,210892,Kanpur,Uttar Pradesh,3,COD,822.21,other,True,desktop,10,25,True,8,low,0
2680cee5-dcc6-449e-b29e-9f0e2a41a97b,429048,Mumbai,Maharashtra,3,prepaid,646.99,apparel,False,mobile,12,26,True,7,low,0
7c193cb3-d0b1-4e34-9efd-e4fced9aaccd,419563,Thane,Maharashtra,3,prepaid,1600.22,other,False,desktop,5,50,True,6,low,0
ecb6272a-bbbe-4499-886c-874e8d8ce944,580163,Mangalore,Karnataka,2,COD,2015.76,electronics,True,mobile,5,14,True,6,low,1
dc73fa43-c043-488c-bcd8-94c0b468db01,231803,Allahabad,Uttar Pradesh,3,prepaid,810.23,apparel,True,mobile,11,48,True,7,low,0
c95f8ce0-6c66-41ec-be24-1ff42af4e830,434793,Solapur,Maharashtra,3,COD,836.39,apparel,True,mobile,20,50,True,6,low,1
e756f84e-eda6-4eeb-a7b9-fd5a60c60de0,135568,Haryana District,Haryana,3,COD,625.93,apparel,True,mobile,5,40,True,6,low,0
a48ec4a5-fca9-4a97-8b52-054725a0a218,514117,Visakhapatnam,Andhra Pradesh,3,COD,387.09,electronics,False,mobile,20,29,True,5,low,0
a1a2b51a-8e74-4364-8ba2-c271c7fb2288,457255,Gwalior,Madhya Pradesh,3,prepaid,514.22,grocery,True,mobile,19,25,True,8,low,1
94f0f042-154e-433f-86f7-f9ccea8db44a,600284,Madurai,Tamil Nadu,1,COD,505.38,apparel,False,mobile,20,28,False,1,low,0
368262fe-81e1-44a1-bbab-04b3e6d3a76d,560889,Belgaum,Karnataka,1,COD,503.42,other,True,desktop,19,39,False,1,low,0
59d82a37-de32-477d-acfd-8d292cb01124,122829,Haryana District,Haryana,1,COD,1663.42,apparel,True,mobile,22,37,False,2,low,1
886a9457-a05e-4c0c-a852-9ec3403d2402,689746,Thiruvananthapuram,Kerala,3,COD,1112.74,apparel,False,mobile,19,47,True,6,low,0
1e94c32f-e13a-4f36-95f4-26b311f0ac63,184284,Jammu and Kashmir District,Jammu and Kashmir,3,prepaid,579.56,apparel,False,mobile,19,32,True,7,high,0
01d5ae11-a06a-42da-8f8c-48379714762a,500153,Visakhapatnam,Andhra Pradesh,1,COD,485.1,apparel,False,mobile,6,40,False,2,low,0
5b0b822b-19b5-4893-a9e0-1967390235d6,695159,Thrissur,Kerala,2,COD,966.96,other,False,mobile,11,29,True,4,low,0
a8edc050-a862-4457-ad96-fa456e1a27b7,834567,Jharkhand District,Jharkhand,2,prepaid,457.69,electronics,True,mobile,8,46,True,4,medium,0
1515b002-82df-4b81-8149-3116f59d8029,141885,Ludhiana,Punjab,2,COD,718.13,electronics,False,mobile,17,14,True,3,low,0
bb99d297-4670-4dcb-8946-078264580f3f,580215,Mysuru,Karnataka,2,COD,424.33,apparel,False,mobile,14,50,True,5,low,0
b391727b-311a-43a1-92a2-742e2b4ad469,753571,Cuttack,Odisha,2,prepaid,1538.14,grocery,True,desktop,12,49,True,5,medium,0
b93009e1-323d-4b01-86a1-529e2fbd460b,440978,Pune,Maharashtra,2,COD,717.87,grocery,False,mobile,13,27,True,6,low,0
79b466fc-3fbe-4c85-bf3e-df8d0c2086a0,110026,South Delhi,Delhi,1,prepaid,571.5,electronics,True,desktop,10,44,False,2,low,0
7284f1b2-f464-44bb-a3a9-afe483347b8c,143550,Patiala,Punjab,2,prepaid,889.21,grocery,True,mobile,8,50,True,4,low,0
cf13135b-62a4-4f1b-abfb-01ddb9542319,406354,Mumbai,Maharashtra,3,prepaid,724.73,electronics,True,mobile,17,31,True,7,low,0
57929fc4-d7f7-4ce8-8f3d-734aaed37308,380110,Ahmedabad,Gujarat,1,COD,610.99,electronics,False,desktop,20,41,False,1,low,0
07b9bac0-ca5d-4a0c-b065-157fb84b88bb,122345,Haryana District,Haryana,1,prepaid,362.88,other,False,mobile,21,40,False,1,low,0
45f49f2b-2ddf-49d3-92da-38c485c4adfc,831101,Jharkhand District,Jharkhand,2,prepaid,777.84,apparel,False,mobile,23,25,True,5,medium,0
2c7f5e77-8dde-4e68-9b60-ca7a44ba785f,144052,Bathinda,Punjab,2,COD,1665.96,other,True,mobile,14,21,True,4,low,0
24ccecdf-c991-49b9-927f-d59b6cf7a7dc,186212,Jammu and Kashmir District,Jammu and Kashmir,3,COD,963.71,grocery,False,desktop,17,30,True,8,high,0
de84f017-6a8e-40dc-b31a-66d4f705af36,212602,Varanasi,Uttar Pradesh,3,prepaid,1113.92,grocery,True,desktop,11,25,True,7,low,0
157f4426-582c-46a9-b96c-44f000613c52,672628,Kollam,Kerala,3,COD,327.13,apparel,False,mobile,6,21,True,7,low,1
6e14d17d-ae68-4853-97d3-00eb19596765,226129,Meerut,Uttar Pradesh,1,COD,1621.05,apparel,True,mobile,10,43,False,2,low,0
45d2dc63-f2f5-4574-af77-bcd9e6dcbdc8,248990,Varanasi,Uttar Pradesh,2,prepaid,485.54,electronics,True,mobile,22,30,True,4,low,0
0dcd0c46-17cf-483f-915d-c0e61c5416dd,224034,Allahabad,Uttar Pradesh,3,COD,692.94,grocery,True,mobile,10,22,True,7,low,0
d99174be-4d5c-448a-a17d-02a6522074d3,250481,Uttarakhand District,Uttarakhand,2,COD,631.85,apparel,True,mobile,13,15,True,4,medium,1
e7294340-3687-417a-a579-de86fa99a02e,700905,Kolkata,West Bengal,1,COD,662.88,apparel,True,mobile,6,26,False,2,low,0
f00b01c4-d2d0-48f3-9034-bbf5f377a32c,440056,Solapur,Maharashtra,2,COD,518.48,electronics,False,mobile,13,24,True,5,low,1
e8572479-ee6a-46e2-81d3-36cb5cd9913b,530301,Vijayawada,Andhra Pradesh,2,COD,724.79,other,False,mobile,14,22,True,6,low,0
3339db7e-b973-454c-8332-a0e4dc98e31d,325197,Jodhpur,Rajasthan,3,COD,658.32,apparel,False,desktop,10,24,True,5,low,0
2e65d9dc-dcd8-4786-a240-cb6c4fcc59e3,259662,Allahabad,Uttar Pradesh,3,prepaid,666.87,apparel,True,mobile,8,24,True,6,low,0
c4b8dc20-c938-405c-88e7-a152d1241192,243678,Kanpur,Uttar Pradesh,2,prepaid,492.61,electronics,False,mobile,8,25,True,3,low,0
72904965-23d9-481c-89a9-054627666d7e,759207,Rourkela,Odisha,3,COD,310.51,apparel,False,desktop,10,21,True,8,medium,0
e4103faf-8e23-44ab-a46d-074b7d065fa1,500933,Vijayawada,Andhra Pradesh,1,prepaid,663.01,other,True,mobile,16,36,False,3,low,1
6679b4cd-aefd-4b3d-95b0-fe108ce3711b,202290,Allahabad,Uttar Pradesh,2,prepaid,548.39,apparel,False,mobile,23,49,True,5,low,0
b00a6e77-777b-4253-849e-c158bc346072,434377,Nagpur,Maharashtra,3,COD,2073.67,apparel,True,mobile,7,37,True,5,low,0
55c1abde-9f53-4e29-b194-6955404ae099,265896,Varanasi,Uttar Pradesh,3,prepaid,997.34,apparel,True,mobile,12,48,True,5,low,0
a4ea8143-ef3c-4b96-91ba-fb89330c3714,411819,Solapur,Maharashtra,1,COD,910.17,electronics,False,mobile,12,39,False,2,low,1
dd2769a2-89a5-4c16-b5ab-32b4f6abb500,834878,Jharkhand District,Jharkhand,2,prepaid,664.82,other,False,mobile,14,31,True,3,medium,0
5bda2f96-3b72-4080-87fa-2c82e8bfb56e,255706,Uttarakhand District,Uttarakhand,3,prepaid,538.51,apparel,False,mobile,11,39,True,7,medium,0
0714e766-05a5-483e-91ad-c4c041ede3cd,462778,Gwalior,Madhya Pradesh,2,COD,537.64,other,False,mobile,0,50,True,6,low,1
cf26937b-b232-4c91-ace5-d38ad2b44db5,127033,Haryana District,Haryana,3,COD,807.96,apparel,True,mobile,1,25,True,7,low,1
77592547-710a-4196-8419-8133ab35919d,450867,Indore,Madhya Pradesh,3,COD,472.25,electronics,False,mobile,19,39,True,7,low,0
f05cfd8e-bbdb-403a-bfaa-c654e95bcfed,183573,Jammu and Kashmir District,Jammu and Kashmir,3,COD,313.65,grocery,True,mobile,19,33,True,8,high,1
859efba1-799b-43e2-b697-7afdce7b11a0,141885,Ludhiana,Punjab,2,COD,613.26,apparel,False,mobile,14,23,True,5,low,0
465eae47-1585-49dd-be73-d0c89fd2b4e0,691997,Thiruvananthapuram,Kerala,2,COD,1208.75,apparel,False,mobile,8,22,True,4,low,1
473ae753-cf04-4cd1-9c04-d6a09df3a7f1,206272,Varanasi,Uttar Pradesh,3,COD,1036.0,other,False,mobile,16,48,True,6,low,0
82c4514c-1eba-420f-85c7-54b39135e955,769342,Berhampur,Odisha,2,prepaid,744.94,apparel,False,mobile,7,23,True,4,medium,0
3fefc2b4-47ee-44d9-9eed-88d7dd8ebb1e,250779,Allahabad,Uttar Pradesh,2,prepaid,655.98,grocery,True,mobile,11,50,True,3,low,0
c8e1a014-d008-4201-ba71-ea60e941535f,271655,Meerut,Uttar Pradesh,3,prepaid,789.17,electronics,False,mobile,20,38,True,5,low,0
147bfef4-9c9e-4689-978d-ec741ca5af6c,638469,Chennai,Tamil Nadu,3,COD,1285.41,other,False,mobile,19,40,True,8,low,0
f15e2409-d32a-48aa-9359-5702b5fa6369,600313,Salem,Tamil Nadu,1,COD,476.86,other,False,mobile,13,27,False,2,low,1
80c4ecce-ec5e-434e-8744-0762a85fd422,620264,Coimbatore,Tamil Nadu,2,COD,572.77,apparel,False,mobile,19,31,True,3,low,0
49cd1e84-12dd-487c-a38f-0676e6872078,360670,Vadodara,Gujarat,2,prepaid,423.84,electronics,True,mobile,19,28,True,5,low,0
a255e8eb-78bd-4a4c-a3d3-f4d5b5c92125,219881,Allahabad,Uttar Pradesh,3,prepaid,808.08,apparel,False,mobile,15,38,True,8,low,0
3e90cc02-af93-44f3-95ff-c380f4f5a33f,251579,Allahabad,Uttar Pradesh,3,prepaid,1083.7,apparel,True,mobile,23,39,True,7,low,0
9d06d0f8-e474-426a-831b-a013fe8b7b0c,144052,Bathinda,Punjab,2,COD,693.3,apparel,False,mobile,14,23,True,5,low,0
8d9d8c97-3ca9-45d5-82af-79088ebce234,580163,Mangalore,Karnataka,2,prepaid,1244.51,other,False,mobile,7,52,True,4,low,0
062afa16-861e-4e26-ab9f-7cd94330312d,160664,Chandigarh District,Chandigarh,2,COD,476.0,other,True,mobile,17,28,True,6,low,0
0d3e950e-de65-400e-ac1b-d6188a261508,826005,Jharkhand District,Jharkhand,2,prepaid,647.08,electronics,False,desktop,23,40,True,4,medium,0
ce0c749b-f5af-4311-92fb-82485ac6c30e,390780,Vadodara,Gujarat,2,COD,558.18,grocery,True,mobile,10,49,True,4,low,0
fd50a14e-350b-41d0-a007-236327a9bdb3,330417,Kota,Rajasthan,3,prepaid,1021.86,apparel,False,mobile,22,15,True,6,low,0
b7add11e-ce2e-49af-bbec-19f8b2a28122,625411,Tiruchirappalli,Tamil Nadu,2,COD,831.92,electronics,False,desktop,21,30,True,4,low,0
65d65494-0a58-4266-ba75-3a45cdabde87,253881,Uttarakhand District,Uttarakhand,3,COD,576.85,electronics,False,mobile,14,32,True,8,medium,1
16a9be16-1ecf-4f5c-b39e-c02b1ffdacec,812936,Muzaffarpur,Bihar,2,COD,416.96,apparel,True,mobile,16,47,True,3,low,0
0d06eb72-bcc6-4589-b23b-3793b2575aa7,700373,Howrah,West Bengal,1,COD,280.94,apparel,True,desktop,8,38,False,2,low,1
2ab7a2b3-0145-42c2-9ffc-bfedaa1eaf28,501660,Vijayawada,Andhra Pradesh,3,prepaid,588.82,electronics,True,mobile,7,47,True,6,low,1
233d6d6e-e4c5-4654-ad68-7cc8664d8b04,121719,Haryana District,Haryana,1,prepaid,1379.88,other,False,desktop,12,27,False,1,low,0
04cdae73-969e-4fe7-8ee0-850a6e5acab8,849483,Darbhanga,Bihar,3,prepaid,682.17,electronics,True,mobile,8,48,True,6,low,0
d8f7b487-1a2b-4fcc-8aee-202903d0d8f7,835754,Jharkhand District,Jharkhand,3,COD,711.88,apparel,False,mobile,8,48,True,6,medium,0
69baeb76-c978-4162-952d-5d1aadd75870,244252,Uttarakhand District,Uttarakhand,2,prepaid,1246.99,apparel,True,mobile,11,24,True,6,medium,0
583c0aa2-6178-4aa3-ac64-95ef4531a477,823926,Muzaffarpur,Bihar,2,prepaid,1331.19,apparel,True,mobile,20,30,True,5,low,0
da5db08d-4ceb-414c-b8b7-f6b599dedb20,411375,Nagpur,Maharashtra,1,prepaid,728.32,other,False,mobile,10,43,False,1,low,0
4ca34558-4b74-49a8-92b6-4b71954026ee,160849,Chandigarh District,Chandigarh,2,prepaid,200.0,apparel,False,mobile,21,48,True,3,low,1
69913373-54b1-44d6-a797-01f39fecaed1,443602,Mumbai,Maharashtra,3,COD,398.87,apparel,True,mobile,14,20,True,5,low,0
490af1b9-3e90-492f-aca4-0542a5dc4607,248865,Lucknow,Uttar Pradesh,2,COD,873.46,grocery,False,mobile,19,38,True,5,low,1
9aec69e4-2445-4836-870e-3456734826d9,380259,Vadodara,Gujarat,1,prepaid,825.89,apparel,False,desktop,22,38,False,1,low,1
b47fe426-71b4-45cb-b8f7-f31aa288f647,121719,Haryana District,Haryana,1,COD,758.53,electronics,True,mobile,18,37,False,3,low,1
6e49d074-cc86-4abc-a0d1-3129712362d4,700555,North 24 Parganas,West Bengal,1,COD,800.15,apparel,False,mobile,21,38,False,2,low,0
0a781c12-e7f7-4286-88be-d5e24411cbf8,208307,Lucknow,Uttar Pradesh,2,COD,389.53,other,False,mobile,12,48,True,5,low,0
0c6f7a3b-7dbf-4390-8cf2-dfe7f53990ec,430162,Nashik,Maharashtra,3,prepaid,569.38,other,False,mobile,10,24,True,6,low,0
eaaf7969-ee51-4d30-a647-191c3bd65d7a,500933,Vijayawada,Andhra Pradesh,1,COD,751.34,other,False,mobile,21,44,False,2,low,0
0c08e432-5853-4a58-bec8-266240eabbb7,600284,Madurai,Tamil Nadu,1,COD,672.64,apparel,False,mobile,10,41,False,3,low,0
2a9c1c03-a12d-41d3-956c-6927fe97e2bd,500018,Karimnagar,Telangana,1,prepaid,596.76,other,False,mobile,9,35,False,2,low,0
faeba696-dbe6-4e58-aaec-03e71dc81ab7,691814,Kozhikode,Kerala,2,prepaid,1033.72,apparel,False,mobile,15,14,True,5,low,0
bef536d1-a1a1-4af9-ac31-61b6ec2f2d89,815404,Muzaffarpur,Bihar,3,prepaid,525.42,apparel,False,mobile,9,24,True,6,low,0
d3a9db20-1b28-4667-bc27-b11b5b3b921c,807732,Patna,Bihar,3,COD,536.69,electronics,True,mobile,17,41,True,6,low,0
27881dda-ef5c-4129-a381-5ff5a0ec4c0e,831486,Muzaffarpur,Bihar,2,prepaid,1288.0,electronics,True,mobile,11,24,True,4,low,0
7755aeab-523d-4480-9d35-1aca9cccc1b8,575861,Belgaum,Karnataka,2,COD,487.44,other,False,mobile,11,47,True,5,low,1
686e5dbc-beb8-4887-95e5-146659b76e97,827606,Gaya,Bihar,2,prepaid,811.9,apparel,True,desktop,19,24,True,5,low,0
0de33923-ac72-4599-b015-edb8b875c8ab,261449,Uttarakhand District,Uttarakhand,3,COD,676.79,apparel,False,mobile,16,49,True,6,medium,0
e8402853-e326-454c-a1ad-69fb65ae5245,534216,Vijayawada,Andhra Pradesh,3,COD,824.75,apparel,False,mobile,11,20,True,8,low,1
ea97d7be-bc21-4ffb-9208-3e6c201b8803,492654,Jabalpur,Madhya Pradesh,2,prepaid,666.61,other,False,mobile,22,49,True,6,low,1
a7c4d3ef-b822-493a-a5e4-b84998ba04de,600180,Tiruchirappalli,Tamil Nadu,1,COD,408.26,grocery,True,mobile,8,26,False,2,low,0
1a371af4-f37a-4040-bcf5-684bbd3b930e,695357,Kozhikode,Kerala,2,COD,846.75,electronics,False,mobile,16,23,True,4,low,1
d6f58498-6103-4476-a6d1-dbd81a1491ff,716327,Howrah,West Bengal,3,COD,1506.41,apparel,False,desktop,9,48,True,8,low,0
59f5ca73-9cac-43e6-9384-80909aec5946,500153,Visakhapatnam,Andhra Pradesh,1,prepaid,1250.45,electronics,True,desktop,11,40,False,1,low,0
218d83aa-c3a1-4fdd-8bd7-245cb9e7ad27,251476,Meerut,Uttar Pradesh,3,prepaid,778.19,grocery,True,desktop,8,48,True,5,low,0
708000ca-7185-4a09-a424-66fa15039a10,560988,Bengaluru Urban,Karnataka,1,prepaid,2631.25,grocery,True,desktop,21,38,False,1,low,0
8fb0a552-3d0e-41fd-852f-50a7cbf42592,248971,Meerut,Uttar Pradesh,2,COD,2052.19,apparel,False,mobile,19,13,True,3,low,0
1edd8fef-fad1-4f37-8461-37d27e865672,466322,Gwalior,Madhya Pradesh,3,COD,373.42,apparel,True,mobile,20,25,True,5,low,0
e04614ee-4485-49b9-baa9-b50a9fef6170,700905,Kolkata,West Bengal,1,prepaid,688.11,electronics,False,mobile,11,25,False,1,low,0
ce7eb0b5-9d6d-42e6-8f85-db4d1896d5aa,675718,Thiruvananthapuram,Kerala,3,COD,819.86,grocery,False,mobile,21,26,True,8,low,1
4bd9e89c-34a1-4ddb-bac3-8c9a10bb087b,395824,Vadodara,Gujarat,2,COD,1251.64,electronics,True,mobile,17,24,True,4,low,1
9af6fab6-8a1e-4a64-9b2d-68e295385ce7,400699,Solapur,Maharashtra,1,prepaid,839.97,electronics,True,mobile,2,25,False,2,low,0
bfd6796e-62d1-4c9a-8bbf-4a8c0bdf22eb,564841,Bengaluru Urban,Karnataka,3,COD,1130.31,apparel,True,desktop,11,47,True,8,low,0
a85740a4-a50e-4594-ba22-d82fd47e73b2,816193,Darbhanga,Bihar,3,COD,1325.08,grocery,False,mobile,12,20,True,6,low,0
64695caa-d57e-4ae5-960e-7384d300f908,691814,Kozhikode,Kerala,2,COD,568.7,apparel,False,desktop,9,25,True,6,low,0
1d5649fe-1f57-4237-a231-33607f83cfc4,495853,Chhattisgarh District,Chhattisgarh,2,COD,1425.74,electronics,False,mobile,21,40,True,6,medium,0
f296abfd-8188-47ab-85fa-100c291a7c11,378633,Bhavnagar,Gujarat,3,COD,534.02,electronics,False,mobile,0,22,True,7,low,1
5f945686-275c-44f6-8750-483a1ffeeb26,560581,Belgaum,Karnataka,1,COD,481.98,apparel,False,mobile,12,25,False,3,low,0
b5bc15da-fd72-4e6b-91a4-1ad5e2e2133f,283373,Meerut,Uttar Pradesh,2,COD,619.27,apparel,False,mobile,6,15,True,3,low,0
f5ebff9d-62ad-45fb-8998-7f19488bacb7,731972,Kolkata,West Bengal,3,COD,226.53,apparel,True,mobile,14,39,True,6,low,0
0f6e9a95-b28a-42c5-9ffc-ece223e45ce8,411819,Solapur,Maharashtra,1,COD,492.36,apparel,True,desktop,15,38,False,1,low,0
7650269f-8d74-42fd-b1c4-4bdf11d7674a,560889,Belgaum,Karnataka,1,prepaid,1022.85,grocery,True,mobile,19,36,False,1,low,0
81984b12-b63b-4f2d-80bd-056add762c37,681194,Thrissur,Kerala,3,COD,486.99,electronics,False,mobile,9,49,True,6,low,0
2ed7a591-d213-40fa-a09a-838e8e982848,400726,Pune,Maharashtra,1,prepaid,799.7,apparel,True,mobile,19,36,False,2,low,0
9e624301-bc7f-4ba9-93ed-5fc341a2e646,380110,Ahmedabad,Gujarat,1,prepaid,588.54,grocery,False,desktop,14,41,False,3,low,0
a3128551-8466-4ae1-8ef4-9dd3fefa1d23,122345,Haryana District,Haryana,1,prepaid,549.12,electronics,True,mobile,19,27,False,3,low,0
cf91f8f3-d8e2-4eaf-bbf6-c515c285ee5f,201807,Meerut,Uttar Pradesh,1,prepaid,460.78,electronics,False,desktop,11,36,False,1,low,0
a809d621-0620-4c54-af83-f6a4aeb2acfb,506500,Visakhapatnam,Andhra Pradesh,2,prepaid,320.01,electronics,True,mobile,16,38,True,3,low,0
0be2fa9f-206a-4ef1-8588-df9dff808906,517754,Visakhapatnam,Andhra Pradesh,2,COD,801.36,apparel,True,desktop,7,38,True,5,low,0
71c095c6-3fc8-4310-8aac-9b2de9ee3650,250883,Uttarakhand District,Uttarakhand,2,COD,1407.42,electronics,False,mobile,21,27,True,4,medium,0
b119b0e5-b241-48bc-b4d8-f536dee81bce,411819,Solapur,Maharashtra,1,COD,332.95,apparel,False,mobile,19,38,False,2,low,0
d951e7ff-997a-480d-a720-5f7b096b0eab,500856,Tirupati,Andhra Pradesh,1,prepaid,712.23,apparel,True,desktop,19,25,False,3,low,0
72502309-737f-4428-be4e-58ab9ce69a87,431641,Nagpur,Maharashtra,2,COD,508.5,electronics,True,desktop,16,27,True,6,low,1
16ebaf81-25af-4985-bd45-3ee75307a291,283696,Agra,Uttar Pradesh,2,COD,470.62,apparel,False,mobile,23,28,True,3,low,1
450d4038-1ab7-4740-a8e5-6ad045030927,577381,Hubli,Karnataka,3,prepaid,1656.46,electronics,True,mobile,22,31,True,6,low,0
2401b83b-dd52-4d76-9e93-36c48f75cf78,250067,Uttarakhand District,Uttarakhand,2,COD,633.49,electronics,False,mobile,15,45,True,3,medium,0
93b53edc-0873-4214-ae30-7b679ec0aef7,753571,Cuttack,Odisha,2,prepaid,438.51,other,False,mobile,16,38,True,3,medium,0
2f4d3957-41db-4648-86f8-c26b1ba30925,587670,Bengaluru Urban,Karnataka,3,prepaid,648.79,other,True,mobile,9,50,True,7,low,0
ee9d49b6-d5dd-4474-a235-67cc70e531a7,474392,Jabalpur,Madhya Pradesh,2,COD,565.02,apparel,False,mobile,12,50,True,6,low,0
b5eedf40-9c71-4a7a-82f4-f3c154e3b241,482179,Ujjain,Madhya Pradesh,2,prepaid,508.86,electronics,False,mobile,10,26,True,4,low,0
8f20412a-1fcb-4560-ae13-4bfbef0a7b1b,160431,Chandigarh District,Chandigarh,2,prepaid,1381.92,electronics,False,desktop,12,29,True,6,low,0
4a364fa9-1862-47c6-a14a-5a318e3f10f4,215695,Allahabad,Uttar Pradesh,3,prepaid,755.14,apparel,False,mobile,16,50,True,8,low,0
